old_path,new_path,sha256_before,sha256_after,action,reason,status
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_FCMC_PROMOTION_PREFLIGHT.CR_DB_0129G.20260710_174458.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_FCMC_PROMOTION_PREFLIGHT.CR_DB_0129G.20260710_174458.csv,48163c262357915ae9c10a4ebdd93e30800e0d80805a6854cbc837440d9ea58e,48163c262357915ae9c10a4ebdd93e30800e0d80805a6854cbc837440d9ea58e,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_FCMC_SCHEMA_AUDIT.CR_DB_0129G.20260710_174458.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_FCMC_SCHEMA_AUDIT.CR_DB_0129G.20260710_174458.csv,45ad065d668ed091c54e960c06eef43f1ad8883fda791988184d05bfa3ce59df,45ad065d668ed091c54e960c06eef43f1ad8883fda791988184d05bfa3ce59df,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_FCMC_SCHEMA_MIGRATION_POSTFLIGHT.CR_DB_0127.20260710_144747.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_FCMC_SCHEMA_MIGRATION_POSTFLIGHT.CR_DB_0127.20260710_144747.csv,e861d20cf771dfdd0fe5a3319c1e2c78d798e762a4e001410a9600dcf53540a6,e861d20cf771dfdd0fe5a3319c1e2c78d798e762a4e001410a9600dcf53540a6,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_FCMC_SCHEMA_MIGRATION_PREFLIGHT.CR_DB_0127.20260710_144747.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_FCMC_SCHEMA_MIGRATION_PREFLIGHT.CR_DB_0127.20260710_144747.csv,0b13fcbb3440e4baf2605f4a6d97419722f1f624e915ca48d4ba5a84acec3d6e,0b13fcbb3440e4baf2605f4a6d97419722f1f624e915ca48d4ba5a84acec3d6e,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_FCMC_SEED_POSTFLIGHT.CR_DB_0128.20260710_150600.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_FCMC_SEED_POSTFLIGHT.CR_DB_0128.20260710_150600.csv,f26045f0d82aebae71078ee92161a57424fd8ee1cbc9b70d0828adb9f48d3be9,f26045f0d82aebae71078ee92161a57424fd8ee1cbc9b70d0828adb9f48d3be9,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_FCMC_SEED_PREFLIGHT.CR_DB_0128.20260710_150600.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_FCMC_SEED_PREFLIGHT.CR_DB_0128.20260710_150600.csv,5bb895f83d1aad448e655d66eee770a6c0e43a0250a00ecb66b898aa096cc6b5,5bb895f83d1aad448e655d66eee770a6c0e43a0250a00ecb66b898aa096cc6b5,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_FORMAT_V1_APPLY_AUDIT.CR_DB_0118A.20260709_181854.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_FORMAT_V1_APPLY_AUDIT.CR_DB_0118A.20260709_181854.csv,5b3854cc090dba0b029aea78aabed40a1cb218324a132696596a7b23ae996fb1,5b3854cc090dba0b029aea78aabed40a1cb218324a132696596a7b23ae996fb1,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_FORMAT_V1_FORMULA_GUARD.CR_DB_0118A.20260709_181854.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_FORMAT_V1_FORMULA_GUARD.CR_DB_0118A.20260709_181854.csv,f4bb1e4b5a5203b43c177d1979859d7f3bfc8aaee7a427326295b2e98f0a50aa,f4bb1e4b5a5203b43c177d1979859d7f3bfc8aaee7a427326295b2e98f0a50aa,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_FORMAT_V1_OFFSET_FIX_AUDIT.CR_DB_0118B.20260709_182651.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_FORMAT_V1_OFFSET_FIX_AUDIT.CR_DB_0118B.20260709_182651.csv,a07348dc57795c0d2763417f30aeac7fcc20b6fe57da4ce5fcc8c0b69f56f523,a07348dc57795c0d2763417f30aeac7fcc20b6fe57da4ce5fcc8c0b69f56f523,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\PKO_R01_FORMAT_V1_OFFSET_FORMULA_GUARD.CR_DB_0118B.20260709_182651.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\PKO_R01_FORMAT_V1_OFFSET_FORMULA_GUARD.CR_DB_0118B.20260709_182651.csv,aa365709058591f5f5ef3671bde6a4b010f9d63a7950a268adf7a2488cfccc67,aa365709058591f5f5ef3671bde6a4b010f9d63a7950a268adf7a2488cfccc67,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\R01_B_CONNECTION_CLEANUP_AUDIT.CR_DB_0115.20260709_164747.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\R01_B_CONNECTION_CLEANUP_AUDIT.CR_DB_0115.20260709_164747.csv,1da764e49efcb1fe704ea929eeaa7d7c717d52c0e4764f0d958ca332f5f56a70,1da764e49efcb1fe704ea929eeaa7d7c717d52c0e4764f0d958ca332f5f56a70,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\R01_B_FORMULA_GUARD_AUDIT.CR_DB_0115.20260709_164747.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\R01_B_FORMULA_GUARD_AUDIT.CR_DB_0115.20260709_164747.csv,de329e053bac0e30044fd0b03d55a98810ecc2a1fc5eb2e6d2682520360fcedc,de329e053bac0e30044fd0b03d55a98810ecc2a1fc5eb2e6d2682520360fcedc,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\R01_B_STYLE_TEMPLATE_APPLY_AUDIT.CR_DB_0115.20260709_164747.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\R01_B_STYLE_TEMPLATE_APPLY_AUDIT.CR_DB_0115.20260709_164747.csv,0f296ce349dda568bafcb34d53e7621132a70c2a8babf9f0e60cddc3daf8529e,0f296ce349dda568bafcb34d53e7621132a70c2a8babf9f0e60cddc3daf8529e,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\R01_B_STYLE_TEMPLATE_DB_REGISTER.CR_DB_0115.20260709_164747.json,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\R01_B_STYLE_TEMPLATE_DB_REGISTER.CR_DB_0115.20260709_164747.json,4ed39500c370da4ff91c4e6d071026e729325b08a488dca4735e20c524c70fae,4ed39500c370da4ff91c4e6d071026e729325b08a488dca4735e20c524c70fae,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\R01_B_STYLE_TEMPLATE_DB_REGISTER.CR_DB_0115.20260709_164747.log,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\R01_B_STYLE_TEMPLATE_DB_REGISTER.CR_DB_0115.20260709_164747.log,a9c0db3c7400306604d390910eaa599336998462eeeca84af8d927014ec4423a,a9c0db3c7400306604d390910eaa599336998462eeeca84af8d927014ec4423a,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\R01_DATE_FORMULA_TEXT_DB_PATCH.CR_DB_0114C.20260709_125119.json,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\R01_DATE_FORMULA_TEXT_DB_PATCH.CR_DB_0114C.20260709_125119.json,c07b1227cdcc1e6e5b24a62a40e7d0bbc3992d6c849afc1c44e9a4cba26602ba,c07b1227cdcc1e6e5b24a62a40e7d0bbc3992d6c849afc1c44e9a4cba26602ba,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\R01_DATE_FORMULA_TEXT_DB_PATCH.CR_DB_0114C.20260709_125119.log,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\R01_DATE_FORMULA_TEXT_DB_PATCH.CR_DB_0114C.20260709_125119.log,0782f0f7892248f5bd23909504945428aafc9fdf622a0725e08e3e30133589e1,0782f0f7892248f5bd23909504945428aafc9fdf622a0725e08e3e30133589e1,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\R01_DATE_FORMULA_TEXT_EXPLICIT_RANGES_AUDIT.CR_DB_0114C.20260709_125119.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\R01_DATE_FORMULA_TEXT_EXPLICIT_RANGES_AUDIT.CR_DB_0114C.20260709_125119.csv,23eee7fb99575585d4515ff6b2882ee1cef1e63c4459bf27ae200a2246a7df6e,23eee7fb99575585d4515ff6b2882ee1cef1e63c4459bf27ae200a2246a7df6e,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\R01_DATE_FORMULA_TEXT_FULL_SCAN.CR_DB_0114C.20260709_125119.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\R01_DATE_FORMULA_TEXT_FULL_SCAN.CR_DB_0114C.20260709_125119.csv,7289d48ac5490d18a038ce4dd50ec44affb6be0573509dd4a8e97674d1613776,7289d48ac5490d18a038ce4dd50ec44affb6be0573509dd4a8e97674d1613776,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\R01_DATE_FORMULA_TEXT_PATCH_AUDIT.CR_DB_0114C.20260709_125119.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\R01_DATE_FORMULA_TEXT_PATCH_AUDIT.CR_DB_0114C.20260709_125119.csv,7b2d111f33dd5e541ea1c72ef74b32bdf920b4dda789bb55554021c70e18955e,7b2d111f33dd5e541ea1c72ef74b32bdf920b4dda789bb55554021c70e18955e,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\R01_DATE_HEADERS_CANONICAL_RULES.CR_DB_0114A.20260709_122042.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\R01_DATE_HEADERS_CANONICAL_RULES.CR_DB_0114A.20260709_122042.csv,8023088bda82ca569e44af286485dc95b3b88db9b1b00845d947255ab7a69ae9,8023088bda82ca569e44af286485dc95b3b88db9b1b00845d947255ab7a69ae9,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\R01_DATE_HEADERS_DB_PATCH.CR_DB_0114A.20260709_122042.json,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\R01_DATE_HEADERS_DB_PATCH.CR_DB_0114A.20260709_122042.json,8d88c8714f53b172d30f9ed2ce7ef40f8be3cee7a6f9bb76d0da9b2a6509dce6,8d88c8714f53b172d30f9ed2ce7ef40f8be3cee7a6f9bb76d0da9b2a6509dce6,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\R01_DATE_HEADERS_DB_PATCH.CR_DB_0114A.20260709_122042.log,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\R01_DATE_HEADERS_DB_PATCH.CR_DB_0114A.20260709_122042.log,4470faca5e62862784cc7e291c115f2180273e17fcf76be4094cc989e8efcbb0,4470faca5e62862784cc7e291c115f2180273e17fcf76be4094cc989e8efcbb0,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\R01_DATE_HEADERS_ORIGINAL_TRACE.CR_DB_0114A.20260709_122042.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\R01_DATE_HEADERS_ORIGINAL_TRACE.CR_DB_0114A.20260709_122042.csv,81e19683ac9f1c31d07efe8d42feff0329dc4d011a3bd7b386afd221346a6354,81e19683ac9f1c31d07efe8d42feff0329dc4d011a3bd7b386afd221346a6354,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\R01_DATE_HEADERS_PKO_PATCH_AUDIT.CR_DB_0114A.20260709_122042.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\R01_DATE_HEADERS_PKO_PATCH_AUDIT.CR_DB_0114A.20260709_122042.csv,02dac6685958244eabf6fb6502d6983248fffb33bcae11219c2fe6fba841585a,02dac6685958244eabf6fb6502d6983248fffb33bcae11219c2fe6fba841585a,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\R01_DATE_HEADERS_TEMPLATE_TRACE.CR_DB_0114A.20260709_122042.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\R01_DATE_HEADERS_TEMPLATE_TRACE.CR_DB_0114A.20260709_122042.csv,6b7b949cd6e44b764c2c08cb7a58a691e6c84db5961e59c7049fae4a28e20709,6b7b949cd6e44b764c2c08cb7a58a691e6c84db5961e59c7049fae4a28e20709,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\R01_DATE_PERIOD_CANDIDATE_ROWS.CR_DB_0114B.20260709_124326.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\R01_DATE_PERIOD_CANDIDATE_ROWS.CR_DB_0114B.20260709_124326.csv,f0d61076d4ecd0225e28ee1a26544b027a49e2ce18599576ef6deffd93f5eb84,f0d61076d4ecd0225e28ee1a26544b027a49e2ce18599576ef6deffd93f5eb84,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\R01_DATE_PERIOD_CANONICAL_RULES.CR_DB_0114B.20260709_124326.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\R01_DATE_PERIOD_CANONICAL_RULES.CR_DB_0114B.20260709_124326.csv,9e795d2c5d8ec8f8dc0a197b95eabe7d60bf24a244ea05e72f73b298c5059c65,9e795d2c5d8ec8f8dc0a197b95eabe7d60bf24a244ea05e72f73b298c5059c65,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\R01_DATE_PERIOD_DB_PATCH.CR_DB_0114B.20260709_124326.json,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\R01_DATE_PERIOD_DB_PATCH.CR_DB_0114B.20260709_124326.json,2fef9afce40fe9216a878ccd66d90f1a3bdc73194cbdee66fc445e8bddb7c053,2fef9afce40fe9216a878ccd66d90f1a3bdc73194cbdee66fc445e8bddb7c053,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\R01_DATE_PERIOD_DB_PATCH.CR_DB_0114B.20260709_124326.log,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\R01_DATE_PERIOD_DB_PATCH.CR_DB_0114B.20260709_124326.log,a16de35289669481e0250e3daf571ef2432235a6cc31e5164e42897df702c160,a16de35289669481e0250e3daf571ef2432235a6cc31e5164e42897df702c160,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\R01_DATE_PERIOD_FULL_TRACE_ORIGINAL.CR_DB_0114B.20260709_124326.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\R01_DATE_PERIOD_FULL_TRACE_ORIGINAL.CR_DB_0114B.20260709_124326.csv,32892eb456670d7536d479449c2319f7035d2382a20023cf01dce8af7aa564f6,32892eb456670d7536d479449c2319f7035d2382a20023cf01dce8af7aa564f6,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\evidence\R01_DATE_PERIOD_PKO_PATCH_AUDIT.CR_DB_0114B.20260709_124326.csv,C:\01. GitHub\CloseReport\04.PERIODS\2026-05_LOCKED.V1\PKO\R01\archive\CR_DB_0146\evidence\R01_DATE_PERIOD_PKO_PATCH_AUDIT.CR_DB_0114B.20260709_124326.csv,b53f01b94f71d9f074e4c7be811d0b7041556150313b2982d449ada60cb15499,b53f01b94f71d9f074e4c7be811d0b7041556150313b2982d449ada60cb15499,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\05.DOCS\REPORTS\PKO_R01_B_BROKEN_LEGACY_REFS_FIXED.CR_DB_0120B.20260709_195806.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\REPORTS\PKO_R01_B_BROKEN_LEGACY_REFS_FIXED.CR_DB_0120B.20260709_195806.md,c5d18acd08e292510e699d28ddcb842350737d90246e939235c39df68aa5a078,c5d18acd08e292510e699d28ddcb842350737d90246e939235c39df68aa5a078,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\05.DOCS\REPORTS\PKO_R01_B_BROKEN_LEGACY_REFS_FIXED.CR_DB_0120B.20260709_195907.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\REPORTS\PKO_R01_B_BROKEN_LEGACY_REFS_FIXED.CR_DB_0120B.20260709_195907.md,e59a55bc18db636b531288b51bed0138fa12c49a0cac5fa7a9487ecef0e25b03,e59a55bc18db636b531288b51bed0138fa12c49a0cac5fa7a9487ecef0e25b03,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\05.DOCS\REPORTS\PKO_R01_B_DB_GENERATED_DEPENDENCY_SHEETS_IMPLEMENTATION_PLAN.CR_DB_0124C.20260710_135409.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\REPORTS\PKO_R01_B_DB_GENERATED_DEPENDENCY_SHEETS_IMPLEMENTATION_PLAN.CR_DB_0124C.20260710_135409.md,ae2d8606f1d4f9f91d186fe40a0dbe5cba126ce4f762aff6fb5b3783b77bc52c,ae2d8606f1d4f9f91d186fe40a0dbe5cba126ce4f762aff6fb5b3783b77bc52c,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\05.DOCS\REPORTS\PKO_R01_B_DBB_DEPENDENCY_DB_FIRST_READINESS.CR_DB_0132.20260710_183059.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\REPORTS\PKO_R01_B_DBB_DEPENDENCY_DB_FIRST_READINESS.CR_DB_0132.20260710_183059.md,9ca78873012e55eaa86dc7f324d1ae3eb77796851ef78967ec0cc5705a92f69f,9ca78873012e55eaa86dc7f324d1ae3eb77796851ef78967ec0cc5705a92f69f,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\05.DOCS\REPORTS\PKO_R01_B_DEPENDENCY_SCOPE_REGISTER.CR_DB_0121.20260710_104951.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\REPORTS\PKO_R01_B_DEPENDENCY_SCOPE_REGISTER.CR_DB_0121.20260710_104951.md,a7567bff5a18ecfe05d75a84139fbc42369aa8cadb0b4b5940f84675214e771d,a7567bff5a18ecfe05d75a84139fbc42369aa8cadb0b4b5940f84675214e771d,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\05.DOCS\REPORTS\PKO_R01_B_DEPENDENCY_SHEET_POLICY_AND_PLAN.CR_DB_0120D.20260710_101451.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\REPORTS\PKO_R01_B_DEPENDENCY_SHEET_POLICY_AND_PLAN.CR_DB_0120D.20260710_101451.md,95eb31f61284422407da09b267bf378829ce3646b057c9f1ae3e7e76f4da3a5b,95eb31f61284422407da09b267bf378829ce3646b057c9f1ae3e7e76f4da3a5b,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\05.DOCS\REPORTS\PKO_R01_B_DETALLE_KOKE_DEPENDENCY_DB_FIRST_READINESS.CR_DB_0134.20260710_185635.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\REPORTS\PKO_R01_B_DETALLE_KOKE_DEPENDENCY_DB_FIRST_READINESS.CR_DB_0134.20260710_185635.md,6e3f36b61db623ba8a3ea877fce0b87373f0b8db6c34f0a05dda3067d983fc81,6e3f36b61db623ba8a3ea877fce0b87373f0b8db6c34f0a05dda3067d983fc81,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\05.DOCS\REPORTS\PKO_R01_B_EFFICIENT_FORMULAS_FROM_DB_RULES.CR_DB_0110B.20260707_192450.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\REPORTS\PKO_R01_B_EFFICIENT_FORMULAS_FROM_DB_RULES.CR_DB_0110B.20260707_192450.md,82ccb35bd0a529ecb44c5e3189b2774629c575df983058a2f54a0ff2c692fa21,82ccb35bd0a529ecb44c5e3189b2774629c575df983058a2f54a0ff2c692fa21,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\05.DOCS\REPORTS\PKO_R01_B_EXCEL_CALCULATION_CACHED_VALUE_CLOSURE.CR_DB_0140.20260711_001621.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\REPORTS\PKO_R01_B_EXCEL_CALCULATION_CACHED_VALUE_CLOSURE.CR_DB_0140.20260711_001621.md,fce0313dcb5e266b105071a444c037339baa41947112d7223f3ffc9b6f9e4923,fce0313dcb5e266b105071a444c037339baa41947112d7223f3ffc9b6f9e4923,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\05.DOCS\REPORTS\PKO_R01_B_FBS2_DEPENDENCY_DB_FIRST_READINESS.CR_DB_0135.20260710_190954.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\REPORTS\PKO_R01_B_FBS2_DEPENDENCY_DB_FIRST_READINESS.CR_DB_0135.20260710_190954.md,f229be13ab17010b285913b9262ecaa4f70bcce6bc4f3b12ac3e94d11a37c226,f229be13ab17010b285913b9262ecaa4f70bcce6bc4f3b12ac3e94d11a37c226,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\05.DOCS\REPORTS\PKO_R01_B_FCMC_DB_GENERATED_DEPENDENCY_IMPLEMENTATION.CR_DB_0125.20260710_140739.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\REPORTS\PKO_R01_B_FCMC_DB_GENERATED_DEPENDENCY_IMPLEMENTATION.CR_DB_0125.20260710_140739.md,2d0f7539c7a7edb548ed1f0641b4503df9625c12a641a561ab089821a3bf05c6,2d0f7539c7a7edb548ed1f0641b4503df9625c12a641a561ab089821a3bf05c6,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\05.DOCS\REPORTS\PKO_R01_B_FCMC_GENERATED_FROM_DB.CR_DB_0130.20260710_175952.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\REPORTS\PKO_R01_B_FCMC_GENERATED_FROM_DB.CR_DB_0130.20260710_175952.md,703477e801be6878f4362c298e35ec4f5b90c47d6011c481a5d5de6b1cbc82c4,703477e801be6878f4362c298e35ec4f5b90c47d6011c481a5d5de6b1cbc82c4,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
